name,city,country,IATA,ICAO,lat,lon,timezone
Tan Tan ,Tan Tan,Morocco,TTA,GMAT,28.448200225830078,-11.161299705505371,0
Saïss ,Fes,Morocco,FEZ,GMFF,33.9272994995,-4.977960109709999,0
Ifrane ,Ifrane,Morocco,\N,GMFI,33.50529861450195,-5.152900218963623,0
Moulay Ali Cherif ,Er-rachidia,Morocco,ERH,GMFK,31.9475002289,-4.39833021164,0
Bassatine ,Meknes,Morocco,MEK,GMFM,33.87910079956055,-5.515120029449463,0
Angads ,Oujda,Morocco,OUD,GMFO,34.787200927734375,-1.92399001121521,0
Ben Slimane ,Ben Slimane,Morocco,GMD,GMMB,33.655399,-7.22145,0
Rabat-Salé ,Rabat,Morocco,RBA,GMME,34.051498,-6.75152,0
Mohammed V Intl ,Casablanca,Morocco,CMN,GMMN,33.36750030517578,-7.589970111846924,0
Menara ,Marrakech,Morocco,RAK,GMMX,31.606899261499997,-8.03629970551,0
Kenitra ,Kentira,Morocco,NNA,GMMY,34.29890060424805,-6.595880031585693,0
Ouarzazate ,Ouarzazate,Morocco,OZZ,GMMZ,30.9391002655,-6.909430027010001,0
Cherif Al Idrissi ,Al Hociema,Morocco,AHU,GMTA,35.177101135253906,-3.83951997756958,0
Saniat R’mel ,Tetouan,Morocco,TTU,GMTN,35.594299316406,-5.320020198822,0
Ibn Batouta ,Tanger,Morocco,TNG,GMTT,35.726898193400004,-5.91689014435,0
Ziguinchor ,Ziguinchor,Senegal,ZIG,GOGG,12.5556,-16.281799,0
Cap Skirring ,Cap Skiring,Senegal,CSK,GOGS,12.39533,-16.748,0
Kaolack ,Kaolack,Senegal,KLC,GOOK,14.146900177001953,-16.051300048828125,0
Léopold Sédar Senghor Intl ,Dakar,Senegal,DKR,GOOY,14.739700317382812,-17.49020004272461,0
Saint Louis ,St. Louis,Senegal,XLS,GOSS,16.050800323486328,-16.463199615478516,0
Bakel ,Bakel,Senegal,BXE,GOTB,14.847299575805664,-12.468299865722656,0
Kédougou ,Kedougou,Senegal,KGG,GOTK,12.57229995727539,-12.22029972076416,0
Tambacounda ,Tambacounda,Senegal,TUD,GOTT,13.736800193786621,-13.65310001373291,0
Aioun el Atrouss ,Aioun El Atrouss,Mauritania,AEO,GQNA,16.711299896240234,-9.637880325317383,0
Tidjikja ,Tidjikja,Mauritania,TIY,GQND,18.570100784301758,-11.423500061035156,0
Kiffa ,Kiffa,Mauritania,KFA,GQNF,16.59000015258789,-11.406200408935547,0
Néma ,Nema,Mauritania,EMN,GQNI,16.621999740600586,-7.3165998458862305,0
Kaédi ,Kaedi,Mauritania,KED,GQNK,16.159500122070312,-13.507599830627441,0
Nouakchott–Oumtounsy Intl ,Nouakschott,Mauritania,NKC,GQNO,18.31,-15.9697222,0
Sélibaby ,Selibabi,Mauritania,SEY,GQNS,15.179699897766113,-12.207300186157227,0
Atar Intl ,Atar,Mauritania,ATR,GQPA,20.506799697875977,-13.04319953918457,0
Nouadhibou Intl ,Nouadhibou,Mauritania,NDB,GQPP,20.9330997467041,-17.030000686645508,0
Bir Moghrein ,Bir Moghrein,Mauritania,\N,GQPT,25.2367000579834,-11.588700294494629,0
Fria ,Fira,Guinea,FIG,GUFA,10.350600242615,-13.569199562073,0
Faranah ,Faranah,Guinea,FAA,GUFH,10.0354995728,-10.7698001862,0
Tata ,Labe,Guinea,LEK,GULB,11.326100349426,-12.286800384521,0
Amílcar Cabral Intl ,Amilcar Cabral,Cape Verde,SID,GVAC,16.7414,-22.9494,-1
Rabil ,Boa Vista,Cape Verde,BVC,GVBA,16.136499404907227,-22.888900756835938,-1
Maio ,Maio,Cape Verde,MMO,GVMA,15.155900001525879,-23.213699340820312,-1
Preguiça ,Sao Nocolau Island,Cape Verde,SNE,GVSN,16.58839988708496,-24.284700393676758,-1
São Pedro ,Sao Vicente Island,Cape Verde,VXE,GVSV,16.833200454711914,-25.055299758911133,-1
Addis Ababa Bole Intl ,Addis Ababa,Ethiopia,ADD,HAAB,8.97789001465,38.799301147499996,3
Lideta Army ,Addis Ababa,Ethiopia,\N,HAAL,9.003685,38.725498,3
Arba Minch ,Arba Minch,Ethiopia,AMH,HAAM,6.0393900871276855,37.59049987792969,3
Axum ,Axum,Ethiopia,AXU,HAAX,14.14680004119873,38.77280044555664,3
Bahir Dar ,Bahar Dar,Ethiopia,BJR,HABD,11.608099937438965,37.32160186767578,3
Aba Tenna Dejazmach Yilma Intl ,Dire Dawa,Ethiopia,DIR,HADR,9.624699592590332,41.85419845581055,3
Gambella ,Gambella,Ethiopia,GMB,HAGM,8.12876033782959,34.5630989074707,3
Gonder ,Gondar,Ethiopia,GDQ,HAGN,12.51990032196045,37.433998107910156,3
Jimma ,Jimma,Ethiopia,JIM,HAJM,7.66609001159668,36.81660079956055,3
Lalibella ,Lalibella,Ethiopia,LLI,HALL,11.975000381469727,38.97999954223633,3
Mekele ,Makale,Ethiopia,MQX,HAMK,13.467399597167969,39.53350067138672,3
Asosa ,Asosa,Ethiopia,ASO,HASO,10.018500328063965,34.586299896240234,3
Bujumbura Intl ,Bujumbura,Burundi,BJM,HBBA,-3.3240199089050293,29.318500518798828,2
Egal Intl ,Hargeisa,Somalia,HGA,HCMH,9.518170356750488,44.08879852294922,3
Berbera ,Berbera,Somalia,BBO,HCMI,10.389200210571289,44.94110107421875,3
Kisimayu ,Kismayu,Somalia,KMU,HCMK,-0.3773530125617981,42.45920181274414,3
El Nouzha ,Alexandria,Egypt,ALY,HEAX,31.183900833129883,29.94890022277832,2
Abu Simbel ,Abu Simbel,Egypt,ABS,HEBL,22.375999450699997,31.611700058,2
Cairo Intl ,Cairo,Egypt,CAI,HECA,30.12190055847168,31.40559959411621,2
Cairo West ,Cairo,Egypt,CWE,HECW,30.116399765,30.915399551399997,2
Hurghada Intl ,Hurghada,Egypt,HRG,HEGN,27.178300857543945,33.799400329589844,2
El Gora ,El Gorah,Egypt,EGH,HEGR,31.068559,34.129629,2
Luxor Intl ,Luxor,Egypt,LXR,HELX,25.671,32.7066,2
Mersa Matruh ,Mersa-matruh,Egypt,MUH,HEMM,31.3253993988,27.221700668300002,2
Port Said ,Port Said,Egypt,PSD,HEPS,31.279399871826172,32.2400016784668,2
St Catherine Intl ,St. Catherine,Egypt,SKV,HESC,28.685300827,34.0625,2
Aswan Intl ,Aswan,Egypt,ASW,HESN,23.9643993378,32.8199996948,2
El Tor ,El-tor,Egypt,ELT,HETR,28.208999633789062,33.64550018310547,2
Eldoret Intl ,Eldoret,Kenya,EDL,HKEL,0.4044579863548279,35.23889923095703,3
Kakamega ,Kakamega,Kenya,GGM,HKKG,0.271342009306,34.7873001099,3
Kisumu ,Kisumu,Kenya,KIS,HKKI,-0.0861390009522438,34.72890090942383,3
Kitale ,Kitale,Kenya,KTL,HKKT,0.9719889760017395,34.95859909057617,3
Lodwar ,Lodwar,Kenya,LOK,HKLO,3.1219699382781982,35.608699798583984,3
Manda Airstrip,Lamu,Kenya,LAU,HKLU,-2.252419948577881,40.91310119628906,3
Mombasa Moi Intl ,Mombasa,Kenya,MBA,HKMO,-4.034830093383789,39.594200134277344,3
Naivasha ,Naivasha,Kenya,\N,HKNV,-0.787953,36.433494,3
Nairobi Wilson ,Nairobi,Kenya,WIL,HKNW,-1.321720004081726,36.81480026245117,3
Wajir ,Wajir,Kenya,WJR,HKWJ,1.73324,40.091599,3
Bu Attifel ,Buattifel,Libya,\N,HLFL,28.795400619506836,22.080900192260742,2
Warehouse 59e ,Giallo,Libya,\N,HLGL,28.638500213623047,21.437999725341797,2
Ghat ,Ghat,Libya,GHT,HLGT,25.1455993652,10.142600059500001,2
Kufra ,Kufra,Libya,AKF,HLKF,24.178699493408203,23.31399917602539,2
Benina Intl ,Benghazi,Libya,BEN,HLLB,32.096801757799994,20.2695007324,2
Sabha ,Sebha,Libya,SEB,HLLS,26.98699951171875,14.47249984741211,2
Tripoli Intl ,Tripoli,Libya,TIP,HLLT,32.6635017395,13.1590003967,2
Marsa Brega ,Marsa Brega,Libya,LMQ,HLMB,30.37809944152832,19.576400756835938,2
Ras Lanuf Oil ,Ras Lanouf V 40,Libya,\N,HLNF,30.5,18.52720069885254,2
Hon ,Hon,Libya,HUQ,HLON,29.11009979248047,15.96560001373291,2
Dahra ,Dahra,Libya,\N,HLRA,29.47260093688965,17.934900283813477,2
Ghadames East ,Ghadames,Libya,LTD,HLTD,30.15169906616211,9.715310096740723,2
Zella 74 ,Zella 74,Libya,\N,HLZA,28.58989906311035,17.293899536132812,2
Gisenyi ,Gisenyi,Rwanda,GYI,HRYG,-1.6771999597549438,29.258899688720703,2
Kigali Intl ,Kigali,Rwanda,KGL,HRYR,-1.96863,30.1395,2
Kamembe ,Kamembe,Rwanda,KME,HRZA,-2.462239980697632,28.907899856567383,2
Dongola ,Dongola,Sudan,DOG,HSDN,19.153900146499996,30.430099487299998,3
Damazin ,Damazin,Sudan,RSS,HSDZ,11.7859,34.3367,3
El Fasher ,El Fasher,Sudan,ELF,HSFS,13.614899635314941,25.324600219726562,3
Kassala ,Kassala,Sudan,KSL,HSKA,15.387499809265137,36.328800201416016,3
Kadugli ,Kadugli,Sudan,KDX,HSLI,11.137999534600002,29.7010993958,3
El Obeid ,El Obeid,Sudan,EBD,HSOB,13.153200149536133,30.23270034790039,3
Juba Intl ,Juba,South Sudan,JUB,HSSJ,4.87201023102,31.6011009216,3
Malakal ,Malakal,Sudan,MAK,HSSM,9.55897045135498,31.65220069885254,3
Khartoum Intl ,Khartoum,Sudan,KRT,HSSS,15.589500427246094,32.553199768066406,3
Arusha ,Arusha,Tanzania,ARK,HTAR,-3.3677899837493896,36.63330078125,3
Julius Nyerere Intl ,Dar Es Salaam,Tanzania,DAR,HTDA,-6.87811,39.202599,3
Dodoma ,Dodoma,Tanzania,DOD,HTDO,-6.170440196990967,35.752601623535156,3
Iringa ,Iringa,Tanzania,IRI,HTIR,-7.668630123138428,35.75210189819336,3
Kilimanjaro Intl ,Kilimanjaro,Tanzania,JRO,HTKJ,-3.42940998077,37.0745010376,3
Lake Manyara ,Lake Manyara,Tanzania,LKY,HTLM,-3.376310110092163,35.81829833984375,3
Mtwara ,Mtwara,Tanzania,MYW,HTMT,-10.339099884033203,40.181800842285156,3
Mwanza ,Mwanza,Tanzania,MWZ,HTMW,-2.4444899559020996,32.932701110839844,3
Pemba ,Pemba,Tanzania,PMA,HTPE,-5.257259845733643,39.8114013671875,3
Tanga ,Tanga,Tanzania,TGT,HTTG,-5.092360019683838,39.07120132446289,3
Abeid Amani Karume Intl ,Zanzibar,Tanzania,ZNZ,HTZA,-6.22202,39.224899,3
Entebbe Intl ,Entebbe,Uganda,EBB,HUEN,0.042386,32.443501,3
Soroti ,Soroti,Uganda,SRT,HUSO,1.7276899814605713,33.622798919677734,3
Tirana Intl Mother Teresa,Tirana,Albania,TIA,LATI,41.4146995544,19.7206001282,1
Burgas ,Bourgas,Bulgaria,BOJ,LBBG,42.56959915161133,27.515199661254883,2
Gorna Oryahovitsa ,Gorna Orechovica,Bulgaria,GOZ,LBGO,43.15140151977539,25.712900161743164,2
Plovdiv Intl ,Plovdiv,Bulgaria,PDV,LBPD,42.067799,24.8508,2
Sofia ,Sofia,Bulgaria,SOF,LBSF,42.696693420410156,23.411436080932617,2
Stara Zagora ,Stara Zagora,Bulgaria,SZR,LBSZ,42.3766667,25.655,2
Varna ,Varna,Bulgaria,VAR,LBWN,43.232101,27.8251,2
Larnaca Intl ,Larnaca,Cyprus,LCA,LCLK,34.875099182128906,33.624900817871094,2
Paphos Intl ,Paphos,Cyprus,PFO,LCPH,34.71799850463867,32.48569869995117,2
RAF Akrotiri,Akrotiri,Cyprus,AKT,LCRA,34.590401,32.9879,0
Dubrovnik ,Dubrovnik,Croatia,DBV,LDDU,42.5614013671875,18.268199920654297,1
Osijek ,Osijek,Croatia,OSI,LDOS,45.46269989013672,18.810199737548828,1
Pula ,Pula,Croatia,PUY,LDPL,44.89350128173828,13.922200202941895,1
Grobnicko Polje ,Grobnik,Croatia,\N,LDRG,45.37950134277344,14.503800392150879,1
Rijeka ,Rijeka,Croatia,RJK,LDRI,45.21689987182617,14.570300102233887,1
Split ,Split,Croatia,SPU,LDSP,43.53889846801758,16.29800033569336,1
Varaždin ,Varazdin,Croatia,\N,LDVA,46.294647216796875,16.382932662963867,1
Zagreb ,Zagreb,Croatia,ZAG,LDZA,45.7429008484,16.0687999725,1
Zadar ,Zadar,Croatia,ZAD,LDZD,44.108299,15.3467,1
Albacete-Los Llanos ,Albacete,Spain,ABC,LEAB,38.9485015869,-1.8635200262099998,1
Alicante Intl ,Alicante,Spain,ALC,LEAL,38.28219985961914,-0.5581560134887695,1
Almería Intl ,Almeria,Spain,LEI,LEAM,36.84389877319336,-2.3701000213623047,1
Asturias ,Aviles,Spain,OVD,LEAS,43.5635986328125,-6.0346198081970215,1
Córdoba ,Cordoba,Spain,ODB,LEBA,37.84199905395508,-4.848879814147949,1
Bilbao ,Bilbao,Spain,BIO,LEBB,43.30110168457031,-2.9106099605560303,1
Barcelona Intl ,Barcelona,Spain,BCN,LEBL,41.2971,2.07846,1
Badajoz ,Badajoz,Spain,BJZ,LEBZ,38.891300201416016,-6.8213300704956055,1
A Coruña ,La Coruna,Spain,LCG,LECO,43.302101,-8.37726,1
Girona ,Gerona,Spain,GRO,LEGE,41.901000977,2.7605500221,1
Federico Garcia Lorca ,Granada,Spain,GRX,LEGR,37.18870162963867,-3.777359962463379,1
Ibiza ,Ibiza,Spain,IBZ,LEIB,38.872898101800004,1.3731199502899998,1
Jerez ,Jerez,Spain,XRY,LEJR,36.744598388671875,-6.060110092163086,1
San Javier ,Murcia,Spain,MJV,LELC,37.775001525878906,-0.8123890161514282,1
Adolfo Suárez Madrid–Barajas ,Madrid,Spain,MAD,LEMD,40.471926,-3.56264,1
Málaga ,Malaga,Spain,AGP,LEMG,36.67490005493164,-4.499110221862793,1
Menorca ,Menorca,Spain,MAH,LEMH,39.86259841918945,4.218649864196777,1
Ocaña ,Ocana,Spain,\N,LEOC,39.9375,-3.5033299922943115,1
Pamplona ,Pamplona,Spain,PNA,LEPP,42.77000045776367,-1.6463299989700317,1
Rota Naval Station ,Rota,Spain,ROZ,LERT,36.645198822,-6.34946012497,1
Salamanca ,Salamanca,Spain,SLM,LESA,40.95209884643555,-5.501989841461182,1
Son Bonet ,Son Bonet,Spain,\N,LESB,39.598899841308594,2.70278000831604,1
San Luis ,San Luis,Spain,\N,LESL,39.86220169067383,4.25832986831665,1
San Sebastian ,San Sebastian,Spain,EAS,LESO,43.35649871826172,-1.7906099557876587,1
Santiago de Compostela ,Santiago,Spain,SCQ,LEST,42.89630126953125,-8.415140151977539,1
Pirineus – la Seu d’Urgel ,Seo De Urgel,Spain,LEU,LESU,42.3386,1.40917,1
Torrejón ,Madrid,Spain,TOJ,LETO,40.496700286865234,-3.4458699226379395,1
Valencia ,Valencia,Spain,VLC,LEVC,39.4893,-0.481625,1
Valladolid ,Valladolid,Spain,VLL,LEVD,41.7061004639,-4.85194015503,1
Vitoria/Foronda ,Vitoria,Spain,VIT,LEVT,42.8828010559082,-2.7244699001312256,1
Vigo ,Vigo,Spain,VGO,LEVX,42.2318000793457,-8.62677001953125,1
Santander ,Santander,Spain,SDR,LEXJ,43.427101135253906,-3.82000994682312,1
Sevilla ,Sevilla,Spain,SVQ,LEZL,37.417999267578125,-5.8931097984313965,1
Calais-Dunkerque ,Calais,France,CQF,LFAC,50.962100982666016,1.954759955406189,1
Péronne-Saint-Quentin ,Peronne,France,\N,LFAG,49.8685,3.02958,1
Nangis-Les Loges ,Nangis,France,\N,LFAI,48.59619903564453,3.0067899227142334,1
Bagnoles-de-l’Orne-Couterne ,Bagnole-de-l’orne,France,\N,LFAO,48.545799255371094,-0.38744398951530457,1
Albert-Bray ,Albert,France,BYF,LFAQ,49.9715003967,2.69765996933,1
Le Touquet-Côte d’Opale ,Le Tourquet,France,LTQ,LFAT,50.517398834228516,1.6205899715423584,1
Valenciennes-Denain ,Valenciennes,France,XVS,LFAV,50.325801849365234,3.4612600803375244,1
Amiens-Glisy ,Amiens,France,\N,LFAY,49.873004,2.387074,1
Agen-La Garenne ,Agen,France,AGF,LFBA,44.17470169067383,0.5905560255050659,1
Bordeaux-Mérignac ,Bordeaux,France,BOD,LFBD,44.828300476100004,-0.715556025505,1
Bergerac-Roumanière ,Bergerac,France,EGC,LFBE,44.82529830932617,0.5186110138893127,1
Poitiers-Biard ,Poitiers,France,PIS,LFBI,46.58769989013672,0.30666598677635193,1
Montluçon-Guéret ,Montlucon-gueret,France,MCU,LFBK,46.222599029541016,2.363960027694702,1
Limoges ,Limoges,France,LIG,LFBL,45.86280059814453,1.1794400215148926,1
Niort-Souché ,Niort,France,NIT,LFBN,46.313477,-0.394529,1
Toulouse-Blagnac ,Toulouse,France,TLS,LFBO,43.629101,1.36382,1
Pau Pyrénées ,Pau,France,PUF,LFBP,43.380001068115234,-0.41861099004745483,1
Muret-Lherm ,La Rochelle,France,\N,LFBR,43.44889831542969,1.2633299827575684,1
Tarbes-Lourdes-Pyrénées ,Tarbes,France,LDE,LFBT,43.1786994934082,-0.006438999902456999,1
Angoulême-Brie-Champniers ,Angouleme,France,ANG,LFBU,45.72919845581055,0.22145600616931915,1
Brive Souillac ,Brive,France,BVE,LFSL,45.039722,1.485556,1
Périgueux-Bassillac ,Perigueux,France,PGX,LFBX,45.19810104370117,0.815555989742279,1
Biarritz-Anglet-Bayonne ,Biarritz-bayonne,France,BIQ,LFBZ,43.4683333,-1.5311111,1
Cahors-Lalbenque ,Cahors,France,ZAO,LFCC,44.35139846801758,1.4752800464630127,1
Saint-Girons-Antichan ,St.-girons,France,\N,LFCG,43.0078010559082,1.1031500101089478,1
Arcachon-La Teste-de-Buch ,Arcachon,France,\N,LFCH,44.596401,-1.11083,1
Albi-Le Séquestre ,Albi,France,LBI,LFCI,43.91389846801758,2.1130599975585938,1
Castres-Mazamet ,Castres,France,DCM,LFCK,43.55630111694336,2.289180040359497,1
Toulouse-Lasbordes ,Toulouse,France,\N,LFCL,43.58610153198242,1.499169945716858,1
Graulhet-Montdragon ,Graulhet,France,\N,LFCQ,43.77109909057617,2.0108299255371094,1
Rodez-Marcillac ,Rodez,France,RDZ,LFCR,44.407901763916016,2.4826700687408447,1
Ussel-Thalamy ,Ussel,France,\N,LFCU,45.534698486328125,2.4238901138305664,1
Villeneuve-sur-Lot ,Villeneuve-sur-lot,France,\N,LFCW,44.39690017700195,0.7588890194892883,1
Royan-Médis ,Royan,France,RYN,LFCY,45.62810134887695,-0.9725000262260437,1
Mimizan ,Mimizan,France,\N,LFCZ,44.145928,-1.16432,1
Aire-sur-l’Adour ,Aire-sur-l’adour,France,\N,LFDA,43.70940017700195,-0.245278000831604,1
Montauban ,Montauban,France,XMW,LFDB,44.025699615478516,1.3780399560928345,1
Auch-Lamothe ,Auch,France,\N,LFDH,43.687801,0.601667,1
Libourne-Artigues-de-Lussac ,Libourne,France,\N,LFDI,44.982498,-0.134722,1
Pamiers-Les Pujols ,Pamiers,France,\N,LFDJ,43.090599060058594,1.69582998752594,1
Marmande-Virazeil ,Marmande,France,\N,LFDM,44.4989013671875,0.20051400363445282,1
Rochefort-Saint-Agnant (BA 721) ,Rochefort,France,RCO,LFDN,45.88779830932617,-0.9830560088157654,1
Pontivy ,Pontivy,France,\N,LFED,48.05849838256836,-2.92182993888855,1
Aubigny-sur-Nère ,Aubigny-sur-nere,France,\N,LFEH,47.480556,2.394167,1
Guiscriff Scaer ,Guiscriff-scaer,France,\N,LFES,48.0525016784668,-3.664720058441162,1
Ancenis ,Ancenis,France,\N,LFFI,47.40810012817383,-1.1775000095367432,1
Brienne-le-Château ,Brienne-le Chateau,France,\N,LFFN,48.4297981262207,4.48222017288208,1
Colmar-Houssen ,Colmar,France,CMR,LFGA,48.109901428222656,7.359010219573975,1
Beaune-Challanges ,Beaune,France,\N,LFGF,47.005901,4.89342,1
Dole-Tavaux ,Dole,France,DLE,LFGJ,47.042686,5.435063,1
Joigny ,Joigny,France,\N,LFGK,47.9921989440918,3.3922200202941895,1
Aubenas-Ardèche Méridional ,Aubenas-vals-lanas,France,OBS,LFHO,44.544203,4.372192,1
Le Puy-Loudes ,Le Puy,France,LPY,LFHP,45.0806999206543,3.762890100479126,1
Saint-Flour-Coltines ,St.-flour,France,\N,LFHQ,45.07640075683594,2.99360990524292,1
Bourg-Ceyzériat ,Bourg,France,\N,LFHS,46.20090103149414,5.292029857635498,1
Villefranche-Tarare ,Vilefrance,France,\N,LFHV,45.919983,4.634931,1
Moulins-Montbeugny ,Moulins,France,\N,LFHY,46.53459930419922,3.423719882965088,1
Saint-Affrique-Belmont ,St.-afrique-belmont,France,\N,LFIF,43.823299407958984,2.7452800273895264,1
Cassagnes-Bégonhès ,Cassagnes-beghones,France,\N,LFIG,44.177799224853516,2.515000104904175,1
Metz-Nancy-Lorraine ,Metz,France,ETZ,LFJL,48.9821014404,6.25131988525,1
Bastia-Poretta ,Bastia,France,BIA,LFKB,42.55270004272461,9.48373031616211,1
Calvi-Sainte-Catherine ,Calvi,France,CLY,LFKC,42.5244444,8.7930556,1
Figari Sud-Corse ,Figari,France,FSC,LFKF,41.5005989074707,9.097780227661133,1
Ajaccio-Napoléon Bonaparte ,Ajaccio,France,AJA,LFKJ,41.92359924316406,8.8029203414917,1
Propriano ,Propriano,France,PRP,LFKO,41.66059875488281,8.889749526977539,1
Corte ,Corte,France,\N,LFKT,42.29359817504883,9.193059921264648,1
Auxerre-Branches ,Auxerre,France,AUF,LFLA,47.85020065307617,3.497109889984131,1
Chambéry-Savoie ,Chambery,France,CMF,LFLB,45.638099670410156,5.880229949951172,1
Clermont-Ferrand Auvergne ,Clermont-Ferrand,France,CFE,LFLC,45.7867012024,3.1691699028,1
Bourges ,Bourges,France,BOU,LFLD,47.058101654052734,2.3702800273895264,1
Chambéry-Challes-les-Eaux ,Chambery,France,\N,LFLE,45.5611000061,5.975759983060001,1
Chalon-Champforgeuil ,Chalon,France,\N,LFLH,46.82609939575195,4.817629814147949,1
Annemasse ,Annemasse,France,QNJ,LFLI,46.1920013428,6.268390178680001,1
Lyon Saint-Exupéry ,Lyon,France,LYS,LFLL,45.725556,5.081111,1
Mâcon-Charnay ,Macon,France,\N,LFLM,46.295101,4.79577,1
Saint-Yan ,St.-yan,France,SYT,LFLN,46.412498474121094,4.0132598876953125,1
Roanne-Renaison ,Roanne,France,RNE,LFLO,46.05830001831055,4.001389980316162,1
Annecy-Haute-Savoie-Mont Blanc ,Annecy,France,NCY,LFLP,45.9308333,6.1063889,1
Grenoble-Isère ,Grenoble,France,GNB,LFLS,45.36289978027344,5.329370021820068,1
Montluçon-Domérat ,Montlucon,France,\N,LFLT,46.352501,2.57049,1
Valence-Chabeuil ,Valence,France,VAF,LFLU,44.9216,4.9699,1
Vichy-Charmeil ,Vichy,France,VHY,LFLV,46.169700622558594,3.4037399291992188,1
Aurillac ,Aurillac,France,AUR,LFLW,44.89139938354492,2.4219400882720947,1
Châteauroux-Déols Marcel Dassault ,Chateauroux,France,CHR,LFLX,46.860278,1.721111,1
Lyon-Bron ,Lyon,France,LYN,LFLY,45.72719955444336,4.944270133972168,1
Aix-en-Provence (BA 114) ,Aix-les-milles,France,\N,LFMA,43.5056,5.36778,1
Le Luc-Le Cannet ,Le Luc,France,\N,LFMC,43.384700775146484,6.387139797210693,1
Cannes-Mandelieu ,Cannes,France,CEQ,LFMD,43.542,6.95348,1
Saint-Étienne-Bouthéon ,St-Etienne,France,EBU,LFMH,45.54059982299805,4.296390056610107,1
Carcassonne ,Carcassonne,France,CCF,LFMK,43.215999603271484,2.3063199520111084,1
Marseille Provence ,Marseille,France,MRS,LFML,43.439271922,5.22142410278,1
Nice-Côte d’Azur ,Nice,France,NCE,LFMN,43.6584014893,7.215869903560001,1
Perpignan-Rivesaltes (Llabanère) ,Perpignan,France,PGF,LFMP,42.74039840698242,2.8706700801849365,1
Le Castellet ,Le Castellet,France,CTT,LFMQ,43.252498626708984,5.785190105438232,1
Alès-Deaux ,Ales,France,\N,LFMS,44.069698,4.14212,1
Montpellier-Méditerranée ,Montpellier,France,MPL,LFMT,43.57619857788086,3.96301007270813,1
Béziers-Vias ,Beziers,France,BZR,LFMU,43.32350158691406,3.3538999557495117,1
Avignon-Caumont ,Avignon,France,AVN,LFMV,43.90729904174805,4.901830196380615,1
Carpentras ,Carpentras,France,\N,LFNH,44.02980041503906,5.078060150146484,1
Paris Beauvais Tillé ,Beauvais,France,BVA,LFOB,49.45439910888672,2.1127800941467285,1
Saumur-Saint-Florent ,Saumur,France,\N,LFOD,47.256802,-0.115142,1
Le Havre Octeville ,Le Havre,France,LEH,LFOH,49.53390121459961,0.08805599808692932,1
Abbeville,Abbeville,France,XAB,LFOI,50.143501,1.831891,1
Châlons-Vatry ,Chalons,France,XCR,LFOK,48.7733333333,4.206111111,1
Rouen ,Rouen,France,URO,LFOP,49.38420104980469,1.1748000383377075,1
Tours-Val-de-Loire ,Tours,France,TUF,LFOT,47.4322013855,0.727605998516,1
Cholet Le Pontreau ,Cholet,France,CET,LFOU,47.08209991455078,-0.8770639896392822,1
Laval-Entrammes ,Laval,France,LVA,LFOV,48.03139877319336,-0.7429860234260559,1
Orléans-Saint-Denis-de-l’Hôtel ,Orleans,France,\N,LFOZ,47.8969,2.16333,1
Paris-Le Bourget ,Paris,France,LBG,LFPB,48.969398498535156,2.441390037536621,1
Charles de Gaulle Intl ,Paris,France,CDG,LFPG,49.012798,2.55,1
Coulommiers-Voisins ,Coulommiers,France,\N,LFPK,48.83769989013672,3.016119956970215,1
Toussus-le-Noble ,Toussous-le-noble,France,TNF,LFPN,48.75189971923828,2.1061899662017822,1
Paris-Orly ,Paris,France,ORY,LFPO,48.7233333,2.3794444,1
Pontoise – Cormeilles-en-Vexin ,Pontoise,France,POX,LFPT,49.096667,2.040833,1
Reims-Prunay ,Reims,France,\N,LFQA,49.20869827270508,4.156579971313477,1
Troyes-Barberey ,Troyes,France,\N,LFQB,48.322102,4.0167,1
Lunéville-Croismare ,Luneville,France,\N,LFQC,48.593299865722656,6.543459892272949,1
Autun-Bellevue ,Autun,France,\N,LFQF,46.96730041503906,4.260570049285889,1
Nevers-Fourchambault ,Nevers,France,NVS,LFQG,47.002601623535156,3.1133298873901367,1
Maubeuge-Élesmes ,Maubeuge,France,XME,LFQJ,50.31050109863281,4.033120155334473,1
Besançon-La Vèze ,Besancon-la-veze,France,\N,LFQM,47.2066,6.083681,1
Lille-Lesquin ,Lille,France,LIL,LFQQ,50.563332,3.086886,1
Merville-Calonne ,Merville,France,HZB,LFQT,50.61840057373047,2.642240047454834,1
Charleville-Mézières ,Charleville,France,XCZ,LFQV,49.78390121459961,4.647079944610596,1
Vesoul-Frotey ,Vesoul-frotey,France,\N,LFQW,47.6376,6.20392,1
